Usuario,TimeStamp,Emocion,Confianza_en_prediccion
t1,2026-03-07 22:50:01.948,neutral,0.63
t1,2026-03-07 22:50:02.022,neutral,0.66
t1,2026-03-07 22:50:02.098,neutral,0.6
t1,2026-03-07 22:50:02.172,sad,0.44
t1,2026-03-07 22:50:02.250,neutral,0.68
t1,2026-03-07 22:50:02.326,sad,0.47
t1,2026-03-07 22:50:02.401,sad,0.53
t1,2026-03-07 22:50:02.468,neutral,0.49
t1,2026-03-07 22:50:02.532,sad,0.51
t1,2026-03-07 22:50:02.598,sad,0.56
t1,2026-03-07 22:50:02.663,neutral,0.72
t1,2026-03-07 22:50:02.730,neutral,0.64
t1,2026-03-07 22:50:02.794,neutral,0.65
t1,2026-03-07 22:50:02.864,neutral,0.65
t1,2026-03-07 22:50:02.930,neutral,0.59
t1,2026-03-07 22:50:02.996,neutral,0.5
t1,2026-03-07 22:50:03.060,neutral,0.73
t1,2026-03-07 22:50:03.195,sad,0.53
t1,2026-03-07 22:50:03.269,neutral,0.58
t1,2026-03-07 22:50:03.345,neutral,0.85
t1,2026-03-07 22:50:03.408,neutral,0.67
t1,2026-03-07 22:50:03.477,neutral,0.53
t1,2026-03-07 22:50:03.538,neutral,0.86
t1,2026-03-07 22:50:03.613,neutral,0.96
t1,2026-03-07 22:50:03.683,neutral,0.85
t1,2026-03-07 22:50:03.746,neutral,0.9
t1,2026-03-07 22:50:03.809,neutral,0.79
t1,2026-03-07 22:50:03.877,neutral,0.89
t1,2026-03-07 22:50:03.939,neutral,0.88
t1,2026-03-07 22:50:04.003,neutral,0.98
t1,2026-03-07 22:50:04.080,neutral,0.9
t1,2026-03-07 22:50:04.155,neutral,0.97
t1,2026-03-07 22:50:04.234,neutral,0.93
t1,2026-03-07 22:50:04.302,neutral,0.86
t1,2026-03-07 22:50:04.368,neutral,0.92
t1,2026-03-07 22:50:04.430,neutral,0.76
t1,2026-03-07 22:50:04.498,neutral,0.7
t1,2026-03-07 22:50:04.560,neutral,0.91
t1,2026-03-07 22:50:04.628,neutral,0.84
t1,2026-03-07 22:50:04.692,neutral,0.73
t1,2026-03-07 22:50:04.755,neutral,0.75
t1,2026-03-07 22:50:04.819,neutral,0.74
t1,2026-03-07 22:50:04.892,neutral,0.79
t1,2026-03-07 22:50:04.955,neutral,0.72
t1,2026-03-07 22:50:05.019,neutral,0.79
t1,2026-03-07 22:50:05.088,neutral,0.83
t1,2026-03-07 22:50:05.158,neutral,0.87
t1,2026-03-07 22:50:05.225,neutral,0.92
t1,2026-03-07 22:50:05.288,neutral,0.93
t1,2026-03-07 22:50:05.352,neutral,0.87
t1,2026-03-07 22:50:05.421,neutral,0.86
t1,2026-03-07 22:50:05.491,neutral,0.85
t1,2026-03-07 22:50:05.568,neutral,0.76
t1,2026-03-07 22:50:05.645,neutral,0.66
t1,2026-03-07 22:50:05.716,neutral,0.82
t1,2026-03-07 22:50:05.778,neutral,0.52
t1,2026-03-07 22:50:05.847,neutral,0.89
t1,2026-03-07 22:50:05.912,neutral,0.81
t1,2026-03-07 22:50:05.979,neutral,0.86
t1,2026-03-07 22:50:06.043,neutral,0.71
t1,2026-03-07 22:50:06.114,neutral,0.75
t1,2026-03-07 22:50:06.183,neutral,0.83
t1,2026-03-07 22:50:06.250,neutral,0.88
t1,2026-03-07 22:50:06.313,neutral,0.76
t1,2026-03-07 22:50:06.374,neutral,0.74
t1,2026-03-07 22:50:06.440,neutral,0.7
t1,2026-03-07 22:50:06.440,angry,0.33
t1,2026-03-07 22:50:06.508,neutral,0.68
t1,2026-03-07 22:50:06.579,neutral,0.74
t1,2026-03-07 22:50:06.660,neutral,0.78
t1,2026-03-07 22:50:06.735,neutral,0.67
t1,2026-03-07 22:50:06.812,neutral,0.76
t1,2026-03-07 22:50:06.889,neutral,0.58
t1,2026-03-07 22:50:06.964,neutral,0.58
t1,2026-03-07 22:50:07.034,neutral,0.61
t1,2026-03-07 22:50:07.107,neutral,0.78
t1,2026-03-07 22:50:07.177,neutral,0.72
t1,2026-03-07 22:50:07.252,neutral,0.62
t1,2026-03-07 22:50:07.252,neutral,0.49
t1,2026-03-07 22:50:07.311,neutral,0.64
t1,2026-03-07 22:50:07.383,fear,0.34
t1,2026-03-07 22:50:07.459,neutral,0.52
t1,2026-03-07 22:50:07.530,neutral,0.57
t1,2026-03-07 22:50:07.593,neutral,0.79
t1,2026-03-07 22:50:07.657,neutral,0.9
t1,2026-03-07 22:50:07.721,neutral,0.52
t1,2026-03-07 22:50:07.784,neutral,0.77
t1,2026-03-07 22:50:07.845,neutral,0.89
t1,2026-03-07 22:50:07.908,neutral,0.77
t1,2026-03-07 22:50:07.969,neutral,0.93
t1,2026-03-07 22:50:08.036,neutral,0.84
t1,2026-03-07 22:50:08.100,neutral,0.83
t1,2026-03-07 22:50:08.161,neutral,0.55
t1,2026-03-07 22:50:08.225,neutral,0.73
t1,2026-03-07 22:50:08.292,neutral,0.86
t1,2026-03-07 22:50:08.416,neutral,0.43
t1,2026-03-07 22:50:08.485,sad,0.29
t1,2026-03-07 22:50:08.485,neutral,0.54
t1,2026-03-07 22:50:08.559,sad,0.39
t1,2026-03-07 22:50:08.632,fear,0.29
t1,2026-03-07 22:50:08.707,surprise,0.65
t1,2026-03-07 22:50:08.774,surprise,0.42
t1,2026-03-07 22:50:08.842,surprise,0.72
t1,2026-03-07 22:50:08.909,surprise,0.69
t1,2026-03-07 22:50:08.974,surprise,0.88
t1,2026-03-07 22:50:09.038,surprise,0.44
t1,2026-03-07 22:50:09.103,fear,0.4
t1,2026-03-07 22:50:09.168,surprise,0.61
t1,2026-03-07 22:50:09.297,surprise,0.96
t1,2026-03-07 22:50:09.424,surprise,0.92
t1,2026-03-07 22:50:09.483,surprise,0.91
t1,2026-03-07 22:50:09.548,surprise,0.65
t1,2026-03-07 22:50:09.614,surprise,0.56
t1,2026-03-07 22:50:09.680,surprise,0.65
t1,2026-03-07 22:50:09.743,surprise,0.52
t1,2026-03-07 22:50:09.811,surprise,0.78
t1,2026-03-07 22:50:09.876,surprise,0.55
t1,2026-03-07 22:50:09.941,surprise,0.71
t1,2026-03-07 22:50:10.006,surprise,0.74
t1,2026-03-07 22:50:10.070,surprise,0.83
t1,2026-03-07 22:50:10.134,surprise,0.9
t1,2026-03-07 22:50:10.205,surprise,0.98
t1,2026-03-07 22:50:10.272,surprise,0.99
t1,2026-03-07 22:50:10.342,surprise,0.89
t1,2026-03-07 22:50:10.413,fear,0.36
t1,2026-03-07 22:50:10.482,sad,0.48
t1,2026-03-07 22:50:10.552,neutral,0.55
t1,2026-03-07 22:50:10.552,neutral,0.61
t1,2026-03-07 22:50:10.621,neutral,0.84
t1,2026-03-07 22:50:10.689,neutral,0.86
t1,2026-03-07 22:50:10.756,neutral,0.71
t1,2026-03-07 22:50:10.825,neutral,0.83
t1,2026-03-07 22:50:10.897,neutral,0.6
t1,2026-03-07 22:50:10.963,neutral,0.74
t1,2026-03-07 22:50:11.031,neutral,0.92
t1,2026-03-07 22:50:11.107,neutral,0.65
t1,2026-03-07 22:50:11.190,neutral,0.72
t1,2026-03-07 22:50:11.274,sad,0.47
t1,2026-03-07 22:50:11.353,sad,0.49
t1,2026-03-07 22:50:11.432,angry,0.42
t1,2026-03-07 22:50:11.505,surprise,0.36
t1,2026-03-07 22:50:11.578,sad,0.44
t1,2026-03-07 22:50:11.654,neutral,0.58
t1,2026-03-07 22:50:11.731,neutral,0.51
t1,2026-03-07 22:50:11.805,neutral,0.53
t1,2026-03-07 22:50:11.887,neutral,0.45
t1,2026-03-07 22:50:11.958,neutral,0.68
t1,2026-03-07 22:50:12.023,neutral,0.61
t1,2026-03-07 22:50:12.093,sad,0.56
t1,2026-03-07 22:50:12.166,neutral,0.69
t1,2026-03-07 22:50:12.243,neutral,0.34
t1,2026-03-07 22:50:12.319,surprise,0.54
t1,2026-03-07 22:50:12.388,surprise,0.84
t1,2026-03-07 22:50:12.457,surprise,0.9
t1,2026-03-07 22:50:12.522,surprise,0.96
t1,2026-03-07 22:50:12.588,surprise,0.87
t1,2026-03-07 22:50:12.658,surprise,0.81
t1,2026-03-07 22:50:12.725,surprise,0.83
t1,2026-03-07 22:50:12.797,surprise,0.88
t1,2026-03-07 22:50:12.862,surprise,0.68
t1,2026-03-07 22:50:12.934,surprise,0.99
t1,2026-03-07 22:50:13.002,surprise,0.97
t1,2026-03-07 22:50:13.069,surprise,0.89
t1,2026-03-07 22:50:13.138,surprise,0.79
t1,2026-03-07 22:50:13.219,surprise,0.88
t1,2026-03-07 22:50:13.315,surprise,0.96
t1,2026-03-07 22:50:13.432,surprise,0.9
t1,2026-03-07 22:50:13.495,surprise,0.97
t1,2026-03-07 22:50:13.562,surprise,0.85
t1,2026-03-07 22:50:13.629,surprise,0.56
t1,2026-03-07 22:50:13.692,angry,0.64
t1,2026-03-07 22:50:13.755,neutral,0.83
t1,2026-03-07 22:50:13.819,neutral,0.88
t1,2026-03-07 22:50:13.886,neutral,0.91
t1,2026-03-07 22:50:13.955,neutral,0.93
t1,2026-03-07 22:50:14.021,neutral,0.88
t1,2026-03-07 22:50:14.091,neutral,0.56
t1,2026-03-07 22:50:14.155,neutral,0.64
t1,2026-03-07 22:50:14.215,neutral,0.69
t1,2026-03-07 22:50:14.281,neutral,0.85
t1,2026-03-07 22:50:14.349,neutral,0.97
t1,2026-03-07 22:50:14.419,neutral,0.91
t1,2026-03-07 22:50:14.484,neutral,0.81
t1,2026-03-07 22:50:14.549,neutral,0.8
t1,2026-03-07 22:50:14.626,neutral,0.64
t1,2026-03-07 22:50:14.695,neutral,0.51
t1,2026-03-07 22:50:14.765,neutral,0.88
t1,2026-03-07 22:50:14.838,neutral,0.81
t1,2026-03-07 22:50:14.908,sad,0.36
t1,2026-03-07 22:50:14.976,neutral,0.74
t1,2026-03-07 22:50:15.048,neutral,0.87
t1,2026-03-07 22:50:15.112,neutral,0.51
t1,2026-03-07 22:50:15.180,neutral,0.83
t1,2026-03-07 22:50:15.243,neutral,0.59
t1,2026-03-07 22:50:15.312,neutral,0.68
t1,2026-03-07 22:50:15.374,neutral,0.61
t1,2026-03-07 22:50:15.439,neutral,0.78
t1,2026-03-07 22:50:15.506,neutral,0.8
t1,2026-03-07 22:50:15.570,neutral,0.74
t1,2026-03-07 22:50:15.636,neutral,0.71
t1,2026-03-07 22:50:15.701,neutral,0.84
t1,2026-03-07 22:50:15.766,neutral,0.74
t1,2026-03-07 22:50:15.829,neutral,0.52
t1,2026-03-07 22:50:15.895,neutral,0.38
t1,2026-03-07 22:50:15.965,sad,0.4
t1,2026-03-07 22:50:16.038,neutral,0.46
t1,2026-03-07 22:50:16.114,happy,0.34
t1,2026-03-07 22:50:16.189,neutral,0.65
t1,2026-03-07 22:50:16.266,neutral,0.93
t1,2026-03-07 22:50:16.336,neutral,0.87
t1,2026-03-07 22:50:16.415,neutral,0.75
t1,2026-03-07 22:50:16.487,neutral,0.91
t1,2026-03-07 22:50:16.579,neutral,0.68
t1,2026-03-07 22:50:16.655,happy,0.65
t1,2026-03-07 22:50:16.733,neutral,0.49
t1,2026-03-07 22:50:16.803,happy,0.65
t1,2026-03-07 22:50:16.872,neutral,0.88
t1,2026-03-07 22:50:16.943,neutral,0.84
t1,2026-03-07 22:50:17.015,neutral,0.86
t1,2026-03-07 22:50:17.097,neutral,0.92
t1,2026-03-07 22:50:17.174,neutral,0.72
t1,2026-03-07 22:50:17.243,neutral,0.81
t1,2026-03-07 22:50:17.303,neutral,0.79
t1,2026-03-07 22:50:17.369,sad,0.45
t1,2026-03-07 22:50:17.437,sad,0.5
t1,2026-03-07 22:50:17.513,angry,0.44
t1,2026-03-07 22:50:17.584,surprise,0.46
t1,2026-03-07 22:50:17.654,surprise,0.8
t1,2026-03-07 22:50:17.654,neutral,0.37
t1,2026-03-07 22:50:17.725,surprise,0.82
t1,2026-03-07 22:50:17.791,surprise,0.94
t1,2026-03-07 22:50:17.858,surprise,0.6
t1,2026-03-07 22:50:17.930,surprise,0.85
t1,2026-03-07 22:50:17.996,fear,0.51
t1,2026-03-07 22:50:18.058,fear,0.49
t1,2026-03-07 22:50:18.120,surprise,0.56
t1,2026-03-07 22:50:18.191,surprise,0.94
t1,2026-03-07 22:50:18.256,surprise,0.73
t1,2026-03-07 22:50:18.322,surprise,0.64
t1,2026-03-07 22:50:18.402,fear,0.49
t1,2026-03-07 22:50:18.475,fear,0.51
t1,2026-03-07 22:50:18.540,fear,0.51
t1,2026-03-07 22:50:18.609,surprise,0.79
t1,2026-03-07 22:50:18.679,surprise,0.67
t1,2026-03-07 22:50:18.748,surprise,0.48
t1,2026-03-07 22:50:18.816,fear,0.48
t1,2026-03-07 22:50:18.880,surprise,0.46
t1,2026-03-07 22:50:18.944,surprise,0.75
t1,2026-03-07 22:50:19.006,surprise,0.8
t1,2026-03-07 22:50:19.073,angry,0.43
t1,2026-03-07 22:50:19.142,angry,0.56
t1,2026-03-07 22:50:19.210,angry,0.54
t1,2026-03-07 22:50:19.278,angry,0.48
t1,2026-03-07 22:50:19.346,angry,0.36
t1,2026-03-07 22:50:19.418,sad,0.54
t1,2026-03-07 22:50:19.487,neutral,0.94
t1,2026-03-07 22:50:19.551,neutral,0.96
t1,2026-03-07 22:50:19.615,neutral,0.93
t1,2026-03-07 22:50:19.686,neutral,0.96
t1,2026-03-07 22:50:19.747,neutral,0.95
t1,2026-03-07 22:50:19.816,neutral,0.91
t1,2026-03-07 22:50:19.881,neutral,0.37
t1,2026-03-07 22:50:19.955,angry,0.36
t1,2026-03-07 22:50:19.955,neutral,0.39
t1,2026-03-07 22:50:20.026,neutral,0.45
t1,2026-03-07 22:50:20.101,angry,0.27
t1,2026-03-07 22:50:20.101,neutral,0.58
t1,2026-03-07 22:50:20.179,surprise,0.58
t1,2026-03-07 22:50:20.249,surprise,0.47
t1,2026-03-07 22:50:20.334,surprise,0.94
t1,2026-03-07 22:50:20.334,neutral,0.43
t1,2026-03-07 22:50:20.408,surprise,0.84
t1,2026-03-07 22:50:20.485,surprise,0.65
t1,2026-03-07 22:50:20.552,surprise,0.67
t1,2026-03-07 22:50:20.625,surprise,0.82
t1,2026-03-07 22:50:20.705,surprise,0.81
t1,2026-03-07 22:50:20.794,surprise,0.81
t1,2026-03-07 22:50:20.876,surprise,0.83
t1,2026-03-07 22:50:20.960,surprise,0.56
t1,2026-03-07 22:50:21.045,surprise,0.89
t1,2026-03-07 22:50:21.127,fear,0.58
t1,2026-03-07 22:50:21.210,surprise,0.69
t1,2026-03-07 22:50:21.286,sad,0.44
t1,2026-03-07 22:50:21.356,surprise,0.48
t1,2026-03-07 22:50:21.429,neutral,0.43
t1,2026-03-07 22:50:21.498,neutral,0.69
t1,2026-03-07 22:50:21.563,surprise,0.43
t1,2026-03-07 22:50:21.634,neutral,0.71
t1,2026-03-07 22:50:21.707,neutral,0.82
t1,2026-03-07 22:50:21.780,neutral,0.92
t1,2026-03-07 22:50:21.846,neutral,0.89
t1,2026-03-07 22:50:21.917,neutral,0.95
t1,2026-03-07 22:50:21.982,neutral,0.93
t1,2026-03-07 22:50:22.201,neutral,0.81
t1,2026-03-07 22:50:22.290,neutral,0.89
t1,2026-03-07 22:50:22.366,neutral,0.83
t1,2026-03-07 22:50:22.435,neutral,0.91
t1,2026-03-07 22:50:22.502,neutral,0.91
t1,2026-03-07 22:50:22.570,neutral,0.88
t1,2026-03-07 22:50:22.633,neutral,0.83
t1,2026-03-07 22:50:22.698,neutral,0.93
t1,2026-03-07 22:50:22.765,neutral,0.95
t1,2026-03-07 22:50:22.830,neutral,0.94
t1,2026-03-07 22:50:22.897,neutral,0.86
t1,2026-03-07 22:50:22.964,neutral,0.86
t1,2026-03-07 22:50:23.035,neutral,0.71
t1,2026-03-07 22:50:23.102,neutral,0.88
t1,2026-03-07 22:50:23.246,neutral,0.92
t1,2026-03-07 22:50:23.316,neutral,0.84
t1,2026-03-07 22:50:23.384,neutral,0.92
t1,2026-03-07 22:50:23.448,neutral,0.85
t1,2026-03-07 22:50:23.516,neutral,0.75
t1,2026-03-07 22:50:23.602,neutral,0.8
t1,2026-03-07 22:50:23.683,neutral,0.77
t1,2026-03-07 22:50:23.754,neutral,0.86
t1,2026-03-07 22:50:23.821,neutral,0.65
t1,2026-03-07 22:50:23.898,neutral,0.64
t1,2026-03-07 22:50:23.899,happy,0.37
t1,2026-03-07 22:50:23.973,neutral,0.75
t1,2026-03-07 22:50:24.050,neutral,0.76
t1,2026-03-07 22:50:24.114,neutral,0.56
t1,2026-03-07 22:50:24.185,neutral,0.69
t1,2026-03-07 22:50:24.255,neutral,0.72
t1,2026-03-07 22:50:24.322,neutral,0.73
t1,2026-03-07 22:50:24.397,neutral,0.48
t1,2026-03-07 22:50:24.466,sad,0.46
t1,2026-03-07 22:50:24.535,neutral,0.48
t1,2026-03-07 22:50:24.603,neutral,0.65
t1,2026-03-07 22:50:24.673,neutral,0.61
t1,2026-03-07 22:50:24.747,neutral,0.91
t1,2026-03-07 22:50:24.818,neutral,0.74
t1,2026-03-07 22:50:24.884,neutral,0.81
t1,2026-03-07 22:50:24.956,neutral,0.9
t1,2026-03-07 22:50:25.026,neutral,0.92
t1,2026-03-07 22:50:25.095,neutral,0.83
t1,2026-03-07 22:50:25.165,neutral,0.9
t1,2026-03-07 22:50:25.236,neutral,0.86
t1,2026-03-07 22:50:25.308,neutral,0.77
t1,2026-03-07 22:50:25.390,neutral,0.91
t1,2026-03-07 22:50:25.390,happy,0.29
t1,2026-03-07 22:50:25.474,neutral,0.86
t1,2026-03-07 22:50:25.551,neutral,0.87
t1,2026-03-07 22:50:25.632,neutral,0.91
t1,2026-03-07 22:50:25.712,neutral,0.93
t1,2026-03-07 22:50:25.789,neutral,0.83
t1,2026-03-07 22:50:25.873,neutral,0.91
t1,2026-03-07 22:50:25.940,neutral,0.91
t1,2026-03-07 22:50:26.011,neutral,0.81
t1,2026-03-07 22:50:26.079,neutral,0.86
t1,2026-03-07 22:50:26.150,neutral,0.86
t1,2026-03-07 22:50:26.216,neutral,0.74
t1,2026-03-07 22:50:26.284,neutral,0.66
t1,2026-03-07 22:50:26.350,neutral,0.71
t1,2026-03-07 22:50:26.419,neutral,0.51
t1,2026-03-07 22:50:26.490,neutral,0.55
t1,2026-03-07 22:50:26.557,neutral,0.77
t1,2026-03-07 22:50:26.619,neutral,0.91
t1,2026-03-07 22:50:26.683,neutral,0.8
t1,2026-03-07 22:50:26.756,neutral,0.94
t1,2026-03-07 22:50:26.821,neutral,0.76
t1,2026-03-07 22:50:26.892,neutral,0.44
t1,2026-03-07 22:50:26.960,angry,0.63
t1,2026-03-07 22:50:27.028,neutral,0.49
t1,2026-03-07 22:50:27.090,sad,0.49
t1,2026-03-07 22:50:27.156,neutral,0.52
t1,2026-03-07 22:50:27.296,neutral,0.52
t1,2026-03-07 22:50:27.421,neutral,0.51
t1,2026-03-07 22:50:27.491,neutral,0.57
t1,2026-03-07 22:50:27.559,neutral,0.59
t1,2026-03-07 22:50:27.621,neutral,0.77
t1,2026-03-07 22:50:27.693,neutral,0.7
t1,2026-03-07 22:50:27.834,neutral,0.76
t1,2026-03-07 22:50:27.906,neutral,0.66
t1,2026-03-07 22:50:27.980,neutral,0.71
t1,2026-03-07 22:50:28.053,neutral,0.66
t1,2026-03-07 22:50:28.120,neutral,0.57
t1,2026-03-07 22:50:28.254,neutral,0.75
t1,2026-03-07 22:50:28.317,neutral,0.91
t1,2026-03-07 22:50:28.380,neutral,0.6
t1,2026-03-07 22:50:28.443,neutral,0.69
t1,2026-03-07 22:50:28.506,neutral,0.54
t1,2026-03-07 22:50:28.573,neutral,0.72
t1,2026-03-07 22:50:28.642,neutral,0.73
t1,2026-03-07 22:50:28.707,neutral,0.77
t1,2026-03-07 22:50:28.775,neutral,0.97
t1,2026-03-07 22:50:28.840,neutral,0.94
t1,2026-03-07 22:50:28.903,neutral,0.92
t1,2026-03-07 22:50:28.904,sad,0.25
t1,2026-03-07 22:50:28.967,neutral,0.86
t1,2026-03-07 22:50:28.968,surprise,0.57
t1,2026-03-07 22:50:29.034,neutral,0.65
t1,2026-03-07 22:50:29.108,neutral,0.82
t1,2026-03-07 22:50:29.181,neutral,0.59
t1,2026-03-07 22:50:29.245,neutral,0.68
t1,2026-03-07 22:50:29.313,neutral,0.9
t1,2026-03-07 22:50:29.379,neutral,0.89
t1,2026-03-07 22:50:29.454,neutral,0.6
t1,2026-03-07 22:50:29.521,neutral,0.37
t1,2026-03-07 22:50:29.595,neutral,0.42
t1,2026-03-07 22:50:29.915,neutral,0.57
t1,2026-03-07 22:50:29.971,neutral,0.39
t1,2026-03-07 22:50:30.046,neutral,0.44
t1,2026-03-07 22:50:30.125,neutral,0.56
t1,2026-03-07 22:50:30.200,neutral,0.42
t1,2026-03-07 22:50:30.276,neutral,0.47
t1,2026-03-07 22:50:30.362,neutral,0.59
t1,2026-03-07 22:50:30.438,angry,0.61
t1,2026-03-07 22:50:30.513,angry,0.5
t1,2026-03-07 22:50:30.647,neutral,0.59
t1,2026-03-07 22:50:30.797,sad,0.51
t1,2026-03-07 22:50:30.866,neutral,0.62
t1,2026-03-07 22:50:30.934,sad,0.56
t1,2026-03-07 22:50:31.005,neutral,0.8
t1,2026-03-07 22:50:31.077,neutral,0.87
t1,2026-03-07 22:50:31.145,neutral,0.73
t1,2026-03-07 22:50:31.211,neutral,0.9
t1,2026-03-07 22:50:31.211,sad,0.56
t1,2026-03-07 22:50:31.277,neutral,0.94
t1,2026-03-07 22:50:31.342,neutral,0.56
t1,2026-03-07 22:50:31.401,neutral,0.72
t1,2026-03-07 22:50:31.473,sad,0.65
t1,2026-03-07 22:50:31.548,neutral,0.42
t1,2026-03-07 22:50:31.621,angry,0.51
t1,2026-03-07 22:50:31.688,neutral,0.47
t1,2026-03-07 22:50:31.761,neutral,0.4
t1,2026-03-07 22:50:31.835,sad,0.44
t1,2026-03-07 22:50:31.905,sad,0.6
t1,2026-03-07 22:50:32.039,angry,0.55
t1,2026-03-07 22:50:32.125,neutral,0.38
t1,2026-03-07 22:50:32.192,sad,0.47
t1,2026-03-07 22:50:32.256,sad,0.44
t1,2026-03-07 22:50:32.322,neutral,0.4
t1,2026-03-07 22:50:32.388,sad,0.51
t1,2026-03-07 22:50:32.454,sad,0.46
t1,2026-03-07 22:50:32.518,sad,0.44
t1,2026-03-07 22:50:32.591,neutral,0.5
t1,2026-03-07 22:50:32.670,sad,0.58
t1,2026-03-07 22:50:32.745,sad,0.57
t1,2026-03-07 22:50:32.812,neutral,0.46
t1,2026-03-07 22:50:32.884,neutral,0.6
t1,2026-03-07 22:50:32.948,neutral,0.44
t1,2026-03-07 22:50:33.023,neutral,0.61
t1,2026-03-07 22:50:33.101,neutral,0.63
t1,2026-03-07 22:50:33.167,sad,0.38
t1,2026-03-07 22:50:33.235,neutral,0.51
t1,2026-03-07 22:50:33.325,sad,0.42
t1,2026-03-07 22:50:33.401,neutral,0.43
t1,2026-03-07 22:50:33.469,sad,0.52
t1,2026-03-07 22:50:33.535,neutral,0.51
t1,2026-03-07 22:50:33.603,neutral,0.51
t1,2026-03-07 22:50:33.668,neutral,0.6
t1,2026-03-07 22:50:33.734,neutral,0.52
t1,2026-03-07 22:50:33.805,sad,0.43
t1,2026-03-07 22:50:33.878,neutral,0.51
t1,2026-03-07 22:50:33.944,sad,0.48
t1,2026-03-07 22:50:34.009,neutral,0.62
t1,2026-03-07 22:50:34.074,neutral,0.79
t1,2026-03-07 22:50:34.141,neutral,0.77
t1,2026-03-07 22:50:34.211,neutral,0.64
t1,2026-03-07 22:50:34.281,neutral,0.61
t1,2026-03-07 22:50:34.356,neutral,0.56
t1,2026-03-07 22:50:34.419,neutral,0.54
t1,2026-03-07 22:50:34.484,sad,0.72
t1,2026-03-07 22:50:34.549,neutral,0.67
t1,2026-03-07 22:50:34.617,neutral,0.46
t1,2026-03-07 22:50:34.682,neutral,0.64
t1,2026-03-07 22:50:34.750,neutral,0.5
t1,2026-03-07 22:50:34.814,sad,0.5
t1,2026-03-07 22:50:34.890,sad,0.47
t1,2026-03-07 22:50:34.958,neutral,0.67
t1,2026-03-07 22:50:35.030,sad,0.39
t1,2026-03-07 22:50:35.030,sad,0.44
t1,2026-03-07 22:50:35.107,sad,0.65
t1,2026-03-07 22:50:35.191,sad,0.52
t1,2026-03-07 22:50:35.279,neutral,0.64
t1,2026-03-07 22:50:35.349,neutral,0.73
t1,2026-03-07 22:50:35.412,neutral,0.52
t1,2026-03-07 22:50:35.472,sad,0.58
t1,2026-03-07 22:50:35.538,sad,0.66
t1,2026-03-07 22:50:35.600,neutral,0.8
t1,2026-03-07 22:50:35.667,neutral,0.69
t1,2026-03-07 22:50:35.732,neutral,0.6
t1,2026-03-07 22:50:35.798,sad,0.62
t1,2026-03-07 22:50:35.862,sad,0.73
t1,2026-03-07 22:50:35.928,sad,0.65
t1,2026-03-07 22:50:35.995,sad,0.64
t1,2026-03-07 22:50:36.068,sad,0.63
t1,2026-03-07 22:50:36.137,sad,0.6
t1,2026-03-07 22:50:36.200,sad,0.52
t1,2026-03-07 22:50:36.279,neutral,0.38
t1,2026-03-07 22:50:36.347,sad,0.55
t1,2026-03-07 22:50:36.420,sad,0.45
t1,2026-03-07 22:50:36.487,sad,0.54
t1,2026-03-07 22:50:36.553,sad,0.5
t1,2026-03-07 22:50:36.625,sad,0.47
t1,2026-03-07 22:50:36.692,sad,0.48
t1,2026-03-07 22:50:36.765,neutral,0.69
t1,2026-03-07 22:50:36.834,sad,0.54
t1,2026-03-07 22:50:36.897,neutral,0.45
t1,2026-03-07 22:50:36.964,sad,0.44
t1,2026-03-07 22:50:37.030,sad,0.48
t1,2026-03-07 22:50:37.092,neutral,0.62
t1,2026-03-07 22:50:37.162,sad,0.4
t1,2026-03-07 22:50:37.229,neutral,0.51
t1,2026-03-07 22:50:37.299,sad,0.5
t1,2026-03-07 22:50:37.370,sad,0.54
t1,2026-03-07 22:50:37.370,sad,0.35
t1,2026-03-07 22:50:37.438,neutral,0.45
t1,2026-03-07 22:50:37.503,sad,0.45
t1,2026-03-07 22:50:37.587,sad,0.54
t1,2026-03-07 22:50:37.654,sad,0.67
t1,2026-03-07 22:50:37.731,sad,0.44
t1,2026-03-07 22:50:37.800,sad,0.41
t1,2026-03-07 22:50:37.868,sad,0.33
t1,2026-03-07 22:50:37.945,sad,0.42
t1,2026-03-07 22:50:38.016,neutral,0.74
t1,2026-03-07 22:50:38.095,sad,0.46
t1,2026-03-07 22:50:38.161,neutral,0.43
t1,2026-03-07 22:50:38.234,sad,0.42
t1,2026-03-07 22:50:38.300,neutral,0.62
t1,2026-03-07 22:50:38.372,neutral,0.77
t1,2026-03-07 22:50:38.436,neutral,0.7
t1,2026-03-07 22:50:38.504,neutral,0.78
t1,2026-03-07 22:50:38.592,neutral,0.84
t1,2026-03-07 22:50:38.699,neutral,0.69
t1,2026-03-07 22:50:38.790,neutral,0.74
t1,2026-03-07 22:50:38.880,neutral,0.71
t1,2026-03-07 22:50:39.003,neutral,0.74
t1,2026-03-07 22:50:39.121,neutral,0.73
t1,2026-03-07 22:50:39.212,neutral,0.89
t1,2026-03-07 22:50:39.314,neutral,0.87
t1,2026-03-07 22:50:39.403,neutral,0.73
t1,2026-03-07 22:50:39.484,neutral,0.92
t1,2026-03-07 22:50:39.560,neutral,0.79
t1,2026-03-07 22:50:39.641,neutral,0.6
t1,2026-03-07 22:50:39.727,neutral,0.72
t1,2026-03-07 22:50:39.839,happy,0.75
t1,2026-03-07 22:50:39.938,happy,0.99
t1,2026-03-07 22:50:40.025,neutral,0.66
t1,2026-03-07 22:50:40.105,neutral,0.76
t1,2026-03-07 22:50:40.197,neutral,0.57
